,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
62,-0.07373400000000001,0.006607600000000001,-0.24328000000000002,-0.25824,-0.11043,0.32406,-0.008373100000000001,-0.12161,-0.042945,0.026602999999999998,-0.085601,0.061191999999999996,0.14005,-0.19797,-0.037752999999999995,-0.11796,-0.011752,-0.18488,-0.19155,-0.26573,0.040293999999999996,-0.068662,-0.29963,-0.29062,-0.017016,0.045291000000000005
63,-0.12103,-0.07353,-0.23801,-0.24331999999999998,-0.1123,0.2831,-0.09129,-0.11112999999999999,-0.050482,0.076961,-0.23724,0.043588999999999996,0.10280999999999998,-0.193,-0.038551999999999996,-0.15027000000000001,-0.052037,-0.18231,-0.18523,-0.24234,0.028210000000000002,-0.042095999999999995,-0.28589000000000003,-0.28969,-0.014515,0.032199
64,-0.12702,-0.0829,-0.24523000000000003,-0.25939,-0.13978,0.25855,-0.10368,-0.080873,-0.034658999999999995,0.046478,-0.24165999999999999,0.0067628,0.092501,-0.19872,-0.039217,-0.13938,-0.079834,-0.18542999999999998,-0.18589,-0.23501,-0.020964,0.030275,-0.26195999999999997,-0.28065999999999997,0.021472,-0.026688
65,-0.069757,-0.11807999999999999,-0.25433,-0.28143,-0.15685,0.23359000000000002,-0.07646,-0.043688,7.595399999999999e-06,-0.013878,-0.13163,-0.039885000000000004,0.10111,-0.21513000000000002,-0.048863,-0.10425999999999999,-0.070389,-0.20105,-0.19491,-0.24070999999999998,-0.059251,0.081704,-0.23945,-0.26133,-0.002034,-0.083877
66,-0.011659000000000001,-0.15704,-0.26686,-0.28385,-0.14623,0.21028000000000002,-0.055219000000000004,-0.01668,0.014516999999999999,-0.024442,0.017329,-0.016246,0.10161,-0.22191999999999998,-0.023763,-0.041158999999999994,-0.056938,-0.21066999999999997,-0.20385,-0.24045,-0.077909,0.098183,-0.24536999999999998,-0.25489,-0.044895,-0.061354
67,-0.035106,-0.083061,-0.26741,-0.26655999999999996,-0.11093,0.19501,-0.052851999999999996,-0.0022075,-0.042289999999999994,0.019577,0.089335,0.033397,0.075636,-0.21393,-0.014483000000000001,0.014781,-0.059066999999999995,-0.20683,-0.20689000000000002,-0.23356,-0.10311,0.069543,-0.2606,-0.25099,-0.050255,-0.019663
68,-0.07029500000000001,0.03253,-0.24996,-0.25184,-0.06387799999999999,0.20008,-0.024656,0.021327000000000002,-0.10979000000000001,0.038368,0.05631799999999999,0.061541,0.0229,-0.22202,-0.0504,-0.0034638000000000004,-0.09149299999999999,-0.20113,-0.19982,-0.23703000000000002,-0.13318,0.032226,-0.26166999999999996,-0.24959,-0.048091,-0.010133
69,-0.064239,0.12618,-0.24775,-0.26018,-0.038224,0.21111999999999997,-0.00093697,0.037891,-0.15136,0.035914999999999996,-0.012277,0.034727,0.010203,-0.22965,-0.079291,-0.05586,-0.13405999999999998,-0.19094,-0.19466,-0.24923,-0.13172,0.006592699999999999,-0.26726,-0.26757,-0.036869,-0.031689999999999996
70,-0.036503,0.18916,-0.27181,-0.27871999999999997,-0.057652999999999996,0.22121999999999997,-0.015486000000000002,0.009525200000000001,-0.14773,0.018003,-0.066384,0.0017599,0.058322000000000006,-0.21593,-0.061795,-0.099031,-0.13956,-0.17555,-0.19776,-0.25295,-0.09181399999999999,-0.024221,-0.28986999999999996,-0.28769,-0.0038799,-0.068165
71,-0.0063589,0.24341,-0.29125999999999996,-0.27366999999999997,-0.087065,0.22841,-0.0048066,-0.013416999999999998,-0.097436,-0.020623,-0.08724900000000001,0.046247,0.095564,-0.17787,0.035297,-0.06983500000000001,-0.13615,-0.17003,-0.20075,-0.24347,-0.0057847,-0.045586,-0.30946999999999997,-0.28783000000000003,0.020257,-0.052756
72,0.011339,0.2687,-0.30375,-0.25383,-0.10349000000000001,0.23606999999999997,0.021043,-0.0022543000000000003,-0.044645,-0.061216,-0.072983,0.064526,0.066466,-0.15992,0.14859,-0.0046071,-0.13823,-0.17149,-0.20454,-0.2312,0.064394,-0.028769,-0.31248000000000004,-0.27571,-0.003176,-0.054562
73,0.007215399999999999,0.20023,-0.30230999999999997,-0.24216999999999997,-0.11936,0.2362,0.012445999999999999,0.0269,0.029602999999999997,-0.084049,-0.048082,0.045826,-0.021041,-0.14712,0.18442999999999998,0.03296,-0.1056,-0.1759,-0.20864000000000002,-0.22833,0.07019700000000001,-0.007234,-0.29691,-0.27692,-0.040649,-0.097236
74,-0.023733,0.10717,-0.28635,-0.25245,-0.11108,0.21294000000000002,-0.028042,0.078736,0.086537,-0.069562,-0.043504,0.034054,-0.080344,-0.12899000000000002,0.14045,0.038176,-0.038028,-0.18925,-0.20692,-0.23213000000000003,0.044474,-0.022279,-0.27652,-0.29752,-0.0276,-0.10181
75,-0.047688999999999995,-0.022471,-0.26865,-0.25997,-0.061989999999999996,0.20305,-0.070495,0.13295,0.086768,-0.055616,-0.02955,0.0011159,-0.05985700000000001,-0.15009,0.06927,-0.0066411000000000005,-0.009226,-0.2009,-0.19368,-0.24431999999999998,0.012618,0.013590999999999999,-0.27674,-0.31506,0.051015,-0.064317
76,-0.0743,-0.14147,-0.26229,-0.25777,-0.0072704,0.22641,-0.07388099999999999,0.14144,0.051806,-0.058804999999999996,0.0092367,-0.020144,-0.035920999999999995,-0.2153,0.0014609000000000002,-0.030902999999999996,-0.043963999999999996,-0.20157,-0.16579000000000002,-0.26814,-0.018653,0.079802,-0.29702,-0.30835999999999997,0.1191,-0.032693
77,-0.085048,-0.13415,-0.26849,-0.2561,-0.008942700000000001,0.251,-0.028448,0.11087000000000001,0.01965,-0.043485,0.055041999999999994,0.029225,-0.062161,-0.28474,-0.11005999999999999,0.012105,-0.034558,-0.19018,-0.13879,-0.28191,-0.03365,0.064195,-0.30939,-0.28138,0.13166,-0.057484
