-0.031138,-0.031853,-0.02743,-0.026885,-0.032629,-0.048879,0.024793,-0.035652,-0.02128,0.18872,0,-0.021645,-0.0136,-0.044404,-0.049866,-0.050185,0.04241,0.021958,0.019673,-0.039383,-0.027538,-0.027151,0.029827,0.027538,0.18413,0.18839
-0.026581,-0.027295,-0.023611,-0.023855,-0.027888,0.0061346,-0.032509,-0.030772,-0.018552,-0.019996,-0.021645,0,-0.017646,-0.038406,-0.043362,-0.043349,0.19277,-0.039949,-0.039458,-0.034338,-0.023688,-0.023667,-0.028327,-0.027592,0.066724,0.065216
-0.02917,-0.030324,-0.025994,-0.025952,-0.030547,-0.039495,-0.035558,-0.033162,-0.020383,0.091816,-0.0136,-0.017646,0,-0.042044,-0.047022,-0.047424,0.1176,-0.039917,-0.039604,-0.0093328,-0.025876,-0.02581,-0.042747,-0.043684,-0.010962,-0.011108
0.049975,0.15593,0.025647,0.026051,-0.038088,0.038124,-0.063264,0.090615,-0.03485,-0.039514,-0.044404,-0.038406,-0.042044,0,0.070781,0.073697,-0.044341,-0.078789,-0.078288,-0.063258,-0.029509,-0.029774,-0.031889,-0.033219,-0.041518,-0.041819
-0.042166,-0.052676,-0.052028,0.18691,-0.059781,-0.045264,-0.028537,-0.018842,-0.039456,-0.044295,-0.049866,-0.043362,-0.047022,0.070781,0,-0.095144,-0.049732,-0.089547,0.18901,-0.074708,-0.050758,-0.049892,0.056656,-0.086717,-0.037239,-0.047383
-0.041543,-0.051891,0.19655,-0.0525,-0.060492,-0.044898,-0.026431,-0.014697,-0.039736,-0.044873,-0.050185,-0.043349,-0.047424,0.073697,-0.095144,0,-0.050145,0.19678,-0.089878,-0.075585,-0.049403,-0.052297,-0.086973,0.059838,-0.047639,-0.037349
-0.030847,-0.031777,-0.027416,-0.027268,-0.032437,-0.036378,-0.034731,-0.035755,-0.021225,0.10952,0.04241,0.19277,0.1176,-0.044341,-0.049732,-0.050145,0,-0.035087,-0.035516,-0.039494,-0.027501,-0.027247,-0.044737,-0.045145,0.10465,0.10604
-0.055177,-0.056963,-0.046109,-0.049172,-0.05854,-0.088014,0.068826,-0.056326,-0.037458,-0.022195,0.021958,-0.039949,-0.039917,-0.078789,-0.089547,0.19678,-0.035087,0,-0.084276,-0.070918,-0.048829,-0.049197,-0.081707,0.33493,-0.044967,-0.0095308
-0.054979,-0.057054,-0.049039,-0.045918,-0.05796,-0.087534,0.067172,-0.056335,-0.03754,-0.023164,0.019673,-0.039458,-0.039604,-0.078288,0.18901,-0.089878,-0.035516,-0.084276,0,-0.070458,-0.048328,-0.048387,0.32258,-0.082032,-0.011587,-0.04469
-0.046431,-0.048088,-0.032699,-0.032729,-0.049242,0.083498,-0.057598,-0.053007,-0.031733,-0.0349,-0.039383,-0.034338,-0.0093328,-0.063258,-0.074708,-0.075585,-0.039494,-0.070918,-0.070458,0,0.20383,0.2046,-0.068352,-0.069018,-0.037387,-0.037449
-0.031976,-0.032991,0.11484,-0.028449,-0.033794,-0.048284,-0.039712,-0.036242,-0.021614,-0.024057,-0.027538,-0.023688,-0.025876,-0.029509,-0.050758,-0.049403,-0.027501,-0.048829,-0.048328,0.20383,0,-0.028217,-0.046785,-0.04697,-0.025772,-0.025615
-0.031989,-0.032891,-0.02855,0.1148,-0.03365,-0.048366,-0.039505,-0.036067,-0.021982,-0.024276,-0.027151,-0.023667,-0.02581,-0.029774,-0.049892,-0.052297,-0.027247,-0.049197,-0.048387,0.2046,-0.028217,0,-0.046846,-0.047508,-0.025935,-0.025778
-0.018029,-0.045658,-0.047492,-0.045571,-0.053529,-0.039545,0.099413,-0.028224,-0.036352,-0.036718,0.029827,-0.028327,-0.042747,-0.031889,0.056656,-0.086973,-0.044737,-0.081707,0.32258,-0.068352,-0.046785,-0.046846,0,-0.079406,0.26614,-0.043494
-0.01304,-0.045077,-0.045481,-0.047381,-0.053233,-0.040045,0.098527,-0.02787,-0.037093,-0.036919,0.027538,-0.027592,-0.043684,-0.033219,-0.086717,0.059838,-0.045145,0.33493,-0.082032,-0.069018,-0.04697,-0.047508,-0.079406,0,-0.043183,0.26962
-0.029093,-0.030359,-0.02574,-0.026071,-0.031072,-0.041337,-0.030589,-0.034045,-0.019942,0.0010897,0.18413,0.066724,-0.010962,-0.041518,-0.037239,-0.047639,0.10465,-0.044967,-0.011587,-0.037387,-0.025772,-0.025935,0.26614,-0.043183,0,-0.02358
-0.029467,-0.030516,-0.026482,-0.025623,-0.031355,-0.041619,-0.031103,-0.033443,-0.020067,0.0021305,0.18839,0.065216,-0.011108,-0.041819,-0.047383,-0.037349,0.10604,-0.0095308,-0.04469,-0.037449,-0.025615,-0.025778,-0.043494,0.26962,-0.02358,0
